date,pol_ru,rank,avg_score
Mar-09,Иванов Виктор Петрович,51,4.02
Mar-09,Шойгу Сеpгей Кужугетович,52,3.99
Mar-09,Фридман Михаил Маратович,53-54,3.93
Mar-09,Чубайс Анатолий Боpисович,53-54,3.93
Mar-09,Потанин Владимир Олегович,55,3.90
Mar-09,Брычева Лариса Игоревна,56,3.88
Mar-09,Дмитриев Владимир Александрович,57,3.87
Mar-09,Кадыров Рамзан Ахматович,58,3.83
Mar-09,Кириенко Сергей Владиленович,59,3.80
Mar-09,Трутнев Юрий Петрович,60,3.79
Mar-09,Абрамов Александр Сергеевич,61,3.78
Mar-09,Греф Герман Оскарович,62,3.74
Mar-09,Жириновский Владимир Вольфович,63-64,3.73
Mar-09,Добродеев Олег Борисович,63-64,3.73
Mar-09,Мордашов Алексей Александрович,65,3.72
Mar-09,Токарев Николай Петрович,66-67,3.69
Mar-09,Эрнст Константин Львович,66-67,3.69
Mar-09,Ресин Владимир Иосифович,68,3.68
Mar-09,Степашин Сергей Вадимович,69,3.64
Mar-09,Мутко Виталий Леонтьевич,70,3.62
Mar-09,Шматко Сергей Иванович,71,3.61
Mar-09,Фурсенко Андрей Александрович,72,3.60
Mar-09,Евтушенков Владимир Петрович,73,3.58
Mar-09,Авен Петр Олегович,74,3.57
Mar-09,Гурьев Андрей Григорьевич,75,3.53
Mar-09,Марков Олег Александрович,76,3.52
Mar-09,Левитин Игорь Евгеньевич,77,3.48
Mar-09,Волошин Александр Стальевич,78,3.46
Mar-09,Воробьев Андрей Юрьевич,79,3.45
Mar-09,Поллыева Джахан Реджеповна,80,3.43
Mar-09,Беглов Александр Дмитриевич,81,3.40
Mar-09,Плигин Владимир Николаевич,82,3.38
Mar-09,Зорькин Валерий Дмитриевич,83,3.36
Mar-09,Бельянинов Андрей Юрьевич,84,3.30
Mar-09,Лебедев Вячеслав Михайлович,85-86,3.28
Mar-09,Щеголев Игорь Олегович,85-86,3.28
Mar-09,Авдеев Александр Алексеевич,87,3.26
Mar-09,Бабаков Александр Михайлович,88,3.25
Mar-09,Винниченко Николай Александрович,89,3.20
Mar-09,Хлопонин Александр Геннадиевич,90,3.19
Mar-09,Улюкаев Алексей Валентинович,91,3.15
Mar-09,Миловидов Владимир Дмитриевич,92,3.13
Mar-09,Макаров Николай Егорович,93-94,3.11
Mar-09,Фрадков Михаил Ефимович,93-94,3.11
Mar-09,Ткачев Александр Николаевич,95,3.09
Mar-09,Лебедев Сергей Николаевич,96,3.02
Mar-09,Полтавченко Георгий Сергеевич,97,3.01
Mar-09,Юргенс Игорь Юрьевич,98,2.99
Mar-09,Костин Константин Николаевич,99,2.98
Mar-09,Рапота Григорий Алексеевич,100,2.96
Apr-09,Путин Владимир Владимирович,1,9.35
Apr-09,Медведев Дмитрий Анатольевич,2,9.11
Apr-09,Сечин Игорь Иванович,3,7.17
Apr-09,Сурков Владислав Юрьевич,4,7.15
Apr-09,Кудрин Алексей Леонидович,5,6.95
Apr-09,Шувалов Игорь Иванович,6,6.48
Apr-09,Нарышкин Сергей Евгеньевич,7-8,6.28
Apr-09,Собянин Сергей Семенович,7-8,6.28
Apr-09,Кирилл (Патриарх Московский и всея Руси),9,6.11
Apr-09,Голикова Татьяна Алексеевна,10-11,5.67
Apr-09,Лавров Сергей Викторович,10-11,5.67
Apr-09,Дворкович Аркадий Владимирович,12,5.66
Apr-09,Миллер Алексей Борисович,13,5.40
Apr-09,Набиуллина Эльвира Сахипзадовна,14,5.27
Apr-09,Грызлов Борис Вячеславович,15,5.25
Apr-09,Чемезов Сергей Викторович,16,5.18
Apr-09,Нургалиев Рашид Гумарович,17,5.13
Apr-09,Сердюков Анатолий Эдуардович,18,5.12
Apr-09,Якунин Владимир Иванович,19,4.93
Apr-09,Абрамович Роман Аркадьевич,20,4.89
Apr-09,Иванов Сергей Борисович,21,4.85
Apr-09,Христенко Виктор Борисович,22,4.84
Apr-09,Лужков Юpий Михайлович,23,4.83
Apr-09,Бортников Александр Васильевич,24,4.82
Apr-09,Громов Алексей Алексеевич,25,4.81
Apr-09,Жуков Александр Дмитриевич,26,4.78
Apr-09,Алекперов Вагит Юсуфович,27-28,4.64
Apr-09,Шойгу Сеpгей Кужугетович,27-28,4.64
Apr-09,Приходько Сергей Эдуардович,29,4.62
Apr-09,Чайка Юрий Яковлевич,30,4.61
Apr-09,Зюганов Геннадий Андpеевич,31-32,4.60
Apr-09,Патрушев Николай Платонович,31-32,4.60
Apr-09,Кожин Владимир Игоревич,33-34,4.55
Apr-09,Козак Дмитрий Николаевич,33-34,4.55
Apr-09,Усманов Алишер Бурханович,35,4.54
Apr-09,Иванов Антон Александрович,36,4.53
Apr-09,Игнатьев Сергей Михайлович,37,4.51
Apr-09,Миронов Сергей Михайлович,38,4.38
Apr-09,Говорун Олег Маркович,39,4.36
Apr-09,Бастрыкин Александр Иванович,40,4.35
Apr-09,Тимакова Наталья Александровна,41,4.34
Apr-09,Матвиенко Валентина Ивановна,42,4.33
Apr-09,Володин Вячеслав Викторович,43,4.30
Apr-09,Зубков Виктор Алексеевич,44,4.29
Apr-09,Иванов Виктор Петрович,45,4.28
Apr-09,Тимченко Геннадий Николаевич,46,4.27
Apr-09,Коновалов Александр Владимирович,47,4.25
Apr-09,Ковальчук Юрий Валентинович,48,4.24
Apr-09,Кадыров Рамзан Ахматович,49,4.21
Apr-09,Костин Андрей Леонидович,50-51,4.18
Apr-09,Чуйченко Константин Анатольевич,50-51,4.18
Apr-09,Богданчиков Сергей Михайлович,52,4.16
Apr-09,Дерипаска Олег Владимирович,53,4.14
Apr-09,Брычева Лариса Игоревна,54-55,4.07
Apr-09,Греф Герман Оскарович,54-55,4.07
Apr-09,Фурсенко Андрей Александрович,56,4.06
Apr-09,Левитин Игорь Евгеньевич,57,4.03
Apr-09,Скрынник Елена Борисовна,58,4.00
Apr-09,Бельянинов Андрей Юрьевич,59-60,3.96
Apr-09,Фридман Михаил Маратович,59-60,3.96
Apr-09,Жириновский Владимир Вольфович,61,3.94
Apr-09,Трутнев Юрий Петрович,62,3.91
Apr-09,Эрнст Константин Львович,63,3.86
Apr-09,Добродеев Олег Борисович,64-66,3.85
Apr-09,Кириенко Сергей Владиленович,64-66,3.85
Apr-09,Потанин Владимир Олегович,64-66,3.85
Apr-09,Ресин Владимир Иосифович,67,3.83
Apr-09,Токарев Николай Петрович,68,3.77
Apr-09,Чубайс Анатолий Боpисович,69-70,3.76
Apr-09,Шаймиев Минтимеp Шаpипович,69-70,3.76
Apr-09,Степашин Сергей Вадимович,71,3.75
Apr-09,Абрамов Александр Сергеевич,72-73,3.73
Apr-09,Мордашов Алексей Александрович,72-73,3.73
Apr-09,Шматко Сергей Иванович,74,3.71
Apr-09,Марков Олег Александрович,75,3.67
Apr-09,Беглов Александр Дмитриевич,76,3.64
Apr-09,Воробьев Андрей Юрьевич,77,3.63
Apr-09,Гурьев Андрей Григорьевич,78,3.61
Apr-09,Басаргин Виктор Федорович,79,3.60
Apr-09,Авен Петр Олегович,80,3.58
Apr-09,Евтушенков Владимир Петрович,81,3.54
Apr-09,Костин Константин Николаевич,82-83,3.45
Apr-09,Щеголев Игорь Олегович,82-83,3.45
Apr-09,Мутко Виталий Леонтьевич,84,3.44
Apr-09,Лебедев Вячеслав Михайлович,85,3.42
Apr-09,Плигин Владимир Николаевич,86-87,3.39
Apr-09,Бабаков Александр Михайлович,86-87,3.39
Apr-09,Авдеев Александр Алексеевич,88,3.38
Apr-09,Улюкаев Алексей Валентинович,89,3.35
Apr-09,Хлопонин Александр Геннадиевич,90,3.30
Apr-09,Зорькин Валерий Дмитриевич,91,3.29
Apr-09,Миловидов Владимир Дмитриевич,92,3.26
Apr-09,Винниченко Николай Александрович,93,3.22
Apr-09,Волошин Александр Стальевич,94,3.20
Apr-09,Чуров Владимир Евгеньевич,95,3.12
Apr-09,Рапота Григорий Алексеевич,96-98,3.08
Apr-09,Ромодановский Константин Олегович,96-98,3.08
Apr-09,Ткачев Александр Николаевич,96-98,3.08
Apr-09,Алешин Борис Сергеевич,99-100,3.07
Apr-09,Полтавченко Георгий Сергеевич,99-100,3.07
May-09,Путин Владимир Владимирович,1,9.35
May-09,Медведев Дмитрий Анатольевич,2,9.16
